date, category, entityName, count, amount
2019-2Q,pincodes,700009,9694969,12068405239.946836
2019-2Q,pincodes,800015,9362673,19331794343.882797
2019-2Q,pincodes,226004,8966947,16438621373.818607
2019-2Q,pincodes,751002,8318660,12733845249.989027
2019-2Q,pincodes,600003,6992850,13700604318.48539
2019-1Q,states,karnataka,86587609,117976382145.74966
2019-1Q,states,maharashtra,75079069,111420690920.33997
2019-1Q,states,telangana,65290702,95523262035.66321
2019-1Q,states,uttar pradesh,57324504,76524180134.0167
2019-1Q,states,andhra pradesh,57264522,83760595917.0792
2019-1Q,states,west bengal,47626388,50164672623.8785
2019-1Q,states,delhi,47007327,58469131789.49733
2019-1Q,states,rajasthan,43956040,61141158575.55252
2019-1Q,states,madhya pradesh,37301049,48070279522.042015
2019-1Q,states,odisha,34031942,35427127930.698456
2019-1Q,districts,bengaluru urban,65174133,82111161572.76288
2019-1Q,districts,hyderabad,24838664,34892156029.40753
2019-1Q,districts,pune,23360634,32233517413.825317
2019-1Q,districts,jaipur,19178441,25043540802.372772
2019-1Q,districts,rangareddy,12952050,17677048557.63253
2019-1Q,districts,central delhi,12885975,16258175800.83931
2019-1Q,districts,chennai,11642449,18810971714.51368
2019-1Q,districts,gautam buddha nagar,10750094,10286434896.5461
2019-1Q,districts,medchal malkajgiri,10127087,13392043971.075241
2019-1Q,districts,new delhi,10000765,13939472234.96883
2019-1Q,pincodes,560001,16241340,23597361226.512825
2019-1Q,pincodes,110006,10251048,13201959766.05106
2019-1Q,pincodes,500012,9957548,15399177052.931395
2019-1Q,pincodes,600003,8217185,12799152324.27052
2019-1Q,pincodes,110011,6689740,9632804730.117004
2019-1Q,pincodes,400008,6494529,10238553958.763014
2019-1Q,pincodes,700009,6353573,7885002278.529919
2019-1Q,pincodes,411006,5641935,9202990658.018358
2019-1Q,pincodes,302001,4954219,7600396570.221162
2019-1Q,pincodes,201301,4596696,4223121104.413077
2023-4Q,states,maharashtra,2572162725,3098014934958.0
2023-4Q,states,karnataka,2564434164,3241376424383.0
2023-4Q,states,telangana,2020822178,3116417474765.0
2023-4Q,states,andhra pradesh,1596987426,2802514977823.0
2023-4Q,states,uttar pradesh,1566705382,2257441161652.0
2023-4Q,states,rajasthan,1349472154,2066379607801.0
2023-4Q,states,madhya pradesh,1102294613,1426502880687.0
2023-4Q,states,bihar,924427274,1434735808415.0
2023-4Q,states,west bengal,737953238,1249394976078.0
2023-4Q,states,odisha,732137476,978791865637.0
2023-4Q,districts,bengaluru urban,1345789742,1497515119439.0
2023-4Q,districts,pune,673819127,639679187750.0
2023-4Q,districts,rangareddy,460487052,647241284036.0
2023-4Q,districts,hyderabad,388720083,532414580487.0
2023-4Q,districts,jaipur,364600665,506659281364.0
2023-4Q,districts,medchal malkajgiri,362103399,502048775975.0
2023-4Q,districts,visakhapatnam,223584765,344512874812.0
2023-4Q,districts,gurugram,200753426,196708697020.0
2023-4Q,districts,thane,192539402,209015388352.0
2023-4Q,districts,gautam buddha nagar,192419424,180306500632.0
2023-4Q,pincodes,500072,69292728,91284974730.0
2023-4Q,pincodes,560068,63713816,62360639499.0
2023-4Q,pincodes,201301,47085837,38136753615.0
2023-4Q,pincodes,560037,43844472,47520783905.0
2023-4Q,pincodes,500081,41757627,48496303521.0
2023-4Q,pincodes,560076,40062218,40406677455.0
2023-4Q,pincodes,560078,39399547,42452583912.0
2023-4Q,pincodes,500032,38490289,44458212241.0
2023-4Q,pincodes,410501,37823604,30451717116.0
2023-4Q,pincodes,560100,37641570,35551238822.0
2023-3Q,states,karnataka,2369262302,2985880895587.0
2023-3Q,states,maharashtra,2290678587,2752172184241.0
2023-3Q,states,telangana,1875045924,2870202901073.0
2023-3Q,states,andhra pradesh,1475164403,2653414098098.0
2023-3Q,states,uttar pradesh,1354622466,1861748362006.0
2023-3Q,states,rajasthan,1237232167,1800225443616.0
2023-3Q,states,madhya pradesh,978812593,1237821998249.0
2023-3Q,states,bihar,734238751,1148153363366.0
2023-3Q,states,west bengal,632093191,1071548606382.0
2023-3Q,states,odisha,622397603,840298338124.0
2023-3Q,districts,bengaluru urban,1298080873,1442850468373.0
2023-3Q,districts,pune,625390706,593994260196.0
2023-3Q,districts,rangareddy,439381886,615864362548.0
2023-3Q,districts,hyderabad,371834420,505153023373.0
2023-3Q,districts,jaipur,342432937,452155901967.0
2023-3Q,districts,medchal malkajgiri,341559058,477958010169.0
2023-3Q,districts,visakhapatnam,209884966,328927220951.0
2023-3Q,districts,gurugram,188985975,179654213171.0
2023-3Q,districts,gautam buddha nagar,180450033,164910883457.0
2023-3Q,districts,thane,170404523,188843145118.0
2023-3Q,pincodes,500072,65847402,88142226984.0
2023-3Q,pincodes,560068,62632584,61263877641.0
2023-3Q,pincodes,560037,45865518,49216757881.0
2023-3Q,pincodes,201301,45155149,35368082651.0
2023-3Q,pincodes,500081,41403377,46841816235.0
2023-3Q,pincodes,560076,39572187,39693662048.0
2023-3Q,pincodes,560078,38275825,41125711463.0
2023-3Q,pincodes,500032,37909563,43121138159.0
2023-3Q,pincodes,560100,36711660,34628577402.0
2023-3Q,pincodes,411057,35730539,28470754620.0
2023-2Q,states,karnataka,2067867526,2777599098830.0
2023-2Q,states,maharashtra,2063717848,2606004606468.0
2023-2Q,states,telangana,1665430971,2698149935008.0
2023-2Q,states,andhra pradesh,1305656964,2506039086916.0
2023-2Q,states,uttar pradesh,1211410582,1836622076526.0
2023-2Q,states,rajasthan,1073459338,1698455586300.0
2023-2Q,states,madhya pradesh,848037060,1202440949508.0
2023-2Q,states,bihar,683933094,1226046745390.0
2023-2Q,states,west bengal,545317686,1009315106972.0
2023-2Q,states,odisha,544597829,799332054104.0
2023-2Q,districts,bengaluru urban,1124713207,1308665877658.0
2023-2Q,districts,pune,554427668,535801107518.0
2023-2Q,districts,rangareddy,384456496,561147925919.0
2023-2Q,districts,hyderabad,328016262,467328236325.0
2023-2Q,districts,medchal malkajgiri,296231089,434043629718.0
2023-2Q,districts,jaipur,291245541,414094307123.0
2023-2Q,districts,visakhapatnam,184918179,303874597259.0
2023-2Q,districts,gurugram,168827725,167788722810.0
2023-2Q,districts,gautam buddha nagar,157681545,150948217823.0
2023-2Q,districts,thane,155714593,178939371434.0
2023-2Q,pincodes,500072,58118143,80065833852.0
2023-2Q,pincodes,560068,54020876,54852308815.0
2023-2Q,pincodes,560037,41049027,45095955882.0
2023-2Q,pincodes,201301,40364243,33059188347.0
2023-2Q,pincodes,500081,37375003,43237645304.0
2023-2Q,pincodes,500032,34638820,39216208745.0
2023-2Q,pincodes,560076,34380780,35810435341.0
2023-2Q,pincodes,560078,33172774,37560041959.0
2023-2Q,pincodes,560100,31610913,30713650869.0
2023-2Q,pincodes,411057,30991776,24785623038.0
2023-1Q,states,maharashtra,1848268499,2362285906059.0
2023-1Q,states,karnataka,1844697189,2470227226317.0
2023-1Q,states,telangana,1440331458,2372581734284.0
2023-1Q,states,andhra pradesh,1145532464,2249051316530.0
2023-1Q,states,uttar pradesh,1002557722,1636936265372.0
2023-1Q,states,rajasthan,921096686,1554913375850.0
2023-1Q,states,madhya pradesh,734566970,1062026599901.0
2023-1Q,states,bihar,547831195,1039276959944.0
2023-1Q,states,odisha,482896088,753968977663.0
2023-1Q,states,tamil nadu,461212387,715583673518.0
2023-1Q,districts,bengaluru urban,1012347596,1167307214747.0
2023-1Q,districts,pune,505841046,489824129517.0
2023-1Q,districts,rangareddy,329344012,487359310308.0
2023-1Q,districts,hyderabad,286887382,415188829698.0
2023-1Q,districts,medchal malkajgiri,256028955,382423152200.0
2023-1Q,districts,jaipur,250101628,383391511211.0
2023-1Q,districts,visakhapatnam,164358781,277211090180.0
2023-1Q,districts,thane,142097640,164652846524.0
2023-1Q,districts,gurugram,139674963,149429170153.0
2023-1Q,districts,gautam buddha nagar,130607154,135979906082.0
2023-1Q,pincodes,500072,48884911,69139644856.0
2023-1Q,pincodes,560068,48544078,49093973079.0
2023-1Q,pincodes,560037,36487467,39147776972.0
2023-1Q,pincodes,201301,34429152,30542090341.0
2023-1Q,pincodes,560076,31427375,31972479780.0
2023-1Q,pincodes,500081,31374325,36780272643.0
2023-1Q,pincodes,560078,30074920,33530112337.0
2023-1Q,pincodes,500032,28718299,32875192612.0
2023-1Q,pincodes,560100,27670041,26852310085.0
2023-1Q,pincodes,560043,27613832,31447437376.0
2018-4Q,states,maharashtra,46090223,79518937047.82959
2018-4Q,states,karnataka,44812071,73008386576.05942
2018-4Q,states,west bengal,36513548,40489619211.70402
2018-4Q,states,uttar pradesh,36100767,55096743575.91497
2018-4Q,states,andhra pradesh,30759548,51473779406.84041
2018-4Q,states,delhi,29187719,39722857618.706436
2018-4Q,states,telangana,28921154,49509088448.04927
2018-4Q,states,tamil nadu,22457444,43302073975.890976
2018-4Q,states,madhya pradesh,21397555,33905608072.964783
2018-4Q,states,odisha,21142798,23429869571.55922
2018-4Q,districts,bengaluru urban,33061353,50279165003.07312
2018-4Q,districts,pune,11075153,18048884123.019886
2018-4Q,districts,central delhi,9373395,13878492766.290386
2018-4Q,districts,hyderabad,9360515,14727846731.548256
2018-4Q,districts,chennai,8007699,14632395110.56675
2018-4Q,districts,jaipur,7271209,12107341570.492035
2018-4Q,districts,gautam buddha nagar,6083056,7483532543.63562
2018-4Q,districts,mumbai,6060284,11506143747.453331
2018-4Q,districts,rangareddy,5803319,9396311751.227482
2018-4Q,districts,kolkata,5401244,8502095208.881001
2018-4Q,pincodes,560001,7725284,14030425393.295612
2018-4Q,pincodes,110006,7532374,11605568511.039162
2018-4Q,pincodes,600003,5539392,10066365923.24963
2018-4Q,pincodes,400008,4586309,8474903607.1238575
2018-4Q,pincodes,731101,3284268,5847016363.011223
2018-4Q,pincodes,700009,2939284,4991163446.523161
2018-4Q,pincodes,500012,2576408,4841883809.168822
2018-4Q,pincodes,201301,2504916,3217987818.841588
2018-4Q,pincodes,411001,2176631,3917444399.4306126
2018-4Q,pincodes,560068,1630650,1941175277.185885
2018-3Q,states,west bengal,53705416,41843934183.177635
2018-3Q,states,maharashtra,31538538,52260817733.24835
2018-3Q,states,odisha,30052155,23094515775.585762
2018-3Q,states,uttar pradesh,26515356,37012114369.23937
2018-3Q,states,karnataka,25980261,48225091755.80772
2018-3Q,states,andhra pradesh,25626061,35718044599.21416
2018-3Q,states,telangana,19332703,32030093209.72354
2018-3Q,states,delhi,18547048,27375846860.618515
2018-3Q,states,madhya pradesh,17126985,24149742204.673225
2018-3Q,states,tamil nadu,15774078,29330092241.18405
2018-3Q,districts,bengaluru urban,18405424,33812835282.27632
2018-3Q,districts,central delhi,8165361,10515884583.426525
2018-3Q,districts,pune,7890491,12601613622.467594
2018-3Q,districts,birbhum,6066238,6130627463.516832
2018-3Q,districts,chennai,5887343,10122319547.137985
2018-3Q,districts,hyderabad,5786941,9503554478.108147
2018-3Q,districts,khordha,5333443,4389717266.977921
2018-3Q,districts,bankura,5179457,2464193070.534754
2018-3Q,districts,jaipur,4954443,7882149494.55468
2018-3Q,districts,north twenty four parganas,4856114,4545902671.152222
2018-3Q,pincodes,110006,7198882,9029499185.157822
2018-3Q,pincodes,560001,5764203,10161197002.295376
2018-3Q,pincodes,600003,4430587,7070098756.153783
2018-3Q,pincodes,400008,3111609,5436005565.19679
2018-3Q,pincodes,731101,2644866,4429377129.783087
2018-3Q,pincodes,700009,2531420,3555553312.5767612
2018-3Q,pincodes,500012,1726388,3077635699.337487
2018-3Q,pincodes,411001,1689517,2829639683.4067717
2018-3Q,pincodes,221001,1439623,671779876.5266988
2018-3Q,pincodes,201301,1438458,2181626866.4046803
2018-2Q,states,maharashtra,22285740,36357057241.12254
2018-2Q,states,west bengal,18082446,18629183470.204285
2018-2Q,states,uttar pradesh,17710943,25720201695.701435
2018-2Q,states,karnataka,17116447,33515580081.29709
2018-2Q,states,andhra pradesh,12353918,22883914272.633617
2018-2Q,states,telangana,10764670,23017201517.652737
2018-2Q,states,madhya pradesh,10561412,15924081066.680984
2018-2Q,states,tamil nadu,9992128,20125844276.267662
2018-2Q,states,rajasthan,9973697,15559086175.759623
2018-2Q,states,delhi,9373723,17446299902.205147
2018-2Q,districts,bengaluru urban,11916035,23824727965.49048
2018-2Q,districts,pune,5162876,8513428062.925206
2018-2Q,districts,chennai,3719593,7305357440.752291
2018-2Q,districts,central delhi,3589206,6223466821.092629
2018-2Q,districts,mumbai,3277612,6048515205.760132
2018-2Q,districts,jaipur,3175255,4952882923.415596
2018-2Q,districts,hyderabad,3156805,6628159910.681627
2018-2Q,districts,birbhum,2775489,3988930679.767912
2018-2Q,districts,kolkata,2501448,4109821729.8900533
2018-2Q,districts,north twenty four parganas,2119664,2509379355.091834
2018-2Q,pincodes,560001,3777086,7545089760.607167
2018-2Q,pincodes,110006,3069733,5237594871.124264
2018-2Q,pincodes,600003,2771900,5194488793.022476
2018-2Q,pincodes,400008,2631405,4703762207.003538
2018-2Q,pincodes,731101,2134258,3697928407.603048
2018-2Q,pincodes,700009,1473202,2566583723.725673
2018-2Q,pincodes,411001,1316115,2145613783.5507011
2018-2Q,pincodes,500012,1024336,2257038218.1929708
2018-2Q,pincodes,201301,971854,1673280979.3831716
2018-2Q,pincodes,462001,928983,1443626493.1959715
2018-1Q,states,maharashtra,16387034,21711613257.725674
2018-1Q,states,uttar pradesh,12537805,13939970923.223106
2018-1Q,states,karnataka,12016899,19217895314.012802
2018-1Q,states,west bengal,11710225,10625978552.140453
2018-1Q,states,andhra pradesh,9039585,11996276391.823706
2018-1Q,states,telangana,8522766,13308204118.542435
2018-1Q,states,madhya pradesh,8025395,8681603403.446348
2018-1Q,states,rajasthan,7591690,8926293130.72684
2018-1Q,states,delhi,7122754,11211503806.91996
2018-1Q,states,tamil nadu,6726622,11261557697.516891
2018-1Q,districts,bengaluru urban,8306513,14162750303.06484
2018-1Q,districts,pune,3842929,5378982326.835919
2018-1Q,districts,central delhi,2997714,4312145216.274474
2018-1Q,districts,mumbai,2671029,3923116793.952079
2018-1Q,districts,chennai,2656230,4281137762.522443
2018-1Q,districts,hyderabad,2545507,4287223789.76588
2018-1Q,districts,jaipur,2417174,2953086960.1413727
2018-1Q,districts,birbhum,2125816,2520486412.452376
2018-1Q,districts,kolkata,2043129,2753347660.1429114
2018-1Q,districts,bhopal,1704495,1905473874.8326716
2018-1Q,pincodes,560001,2917356,4684262246.184548
2018-1Q,pincodes,110006,2636324,3714139312.238586
2018-1Q,pincodes,400008,2227885,3105208723.475169
2018-1Q,pincodes,600003,2010196,2997847000.265506
2018-1Q,pincodes,731101,1764956,2366771285.7278423
2018-1Q,pincodes,700009,1390629,1851145374.4001179
2018-1Q,pincodes,411001,1055656,1413523605.5956619
2018-1Q,pincodes,500012,933013,1643061976.4262943
2018-1Q,pincodes,462001,832846,898730606.684653
2018-1Q,pincodes,201301,690196,987613438.9540119
2020-4Q,states,karnataka,431536984,658036698565.0032
2020-4Q,states,maharashtra,407621004,622155530832.2585
2020-4Q,states,telangana,343643787,696350439226.9452
2020-4Q,states,andhra pradesh,286118552,654841546033.3186
2020-4Q,states,rajasthan,190283435,386034779836.48376
2020-4Q,states,uttar pradesh,178167517,357428826778.2578
2020-4Q,states,madhya pradesh,153652541,284275139772.3589
2020-4Q,states,delhi,120540417,216265088224.54358
2020-4Q,states,tamil nadu,111179701,206473197500.99268
2020-4Q,states,west bengal,100340645,199165491365.6468
2020-4Q,districts,bengaluru urban,267720411,352536741958.4486
2020-4Q,districts,pune,142350762,182511549425.14316
2020-4Q,districts,hyderabad,117008707,243045184188.2821
2020-4Q,districts,jaipur,82378485,159641718978.41748
2020-4Q,districts,rangareddy,53405219,89256130453.08658
2020-4Q,districts,medchal malkajgiri,49900746,81801106073.41168
2020-4Q,districts,visakhapatnam,46551467,91879823025.40399
2020-4Q,districts,bhopal,38492334,67905952477.88091
2020-4Q,districts,central delhi,32194168,61575435521.28284
2020-4Q,districts,mumbai suburban,31947471,52567087497.07483
2020-4Q,pincodes,500001,63797806,154104662898.10648
2020-4Q,pincodes,560001,56310863,93518053649.26508
2020-4Q,pincodes,411004,48628369,83733590846.60262
2020-4Q,pincodes,302016,31028451,71599277148.69725
2020-4Q,pincodes,110006,24969702,48831647275.471146
2020-4Q,pincodes,462008,20637374,44520942803.43778
2020-4Q,pincodes,800001,14983099,39976507362.54611
2020-4Q,pincodes,600003,11690163,26114457256.846283
2020-4Q,pincodes,751001,11637193,26523469788.723434
2020-4Q,pincodes,700009,11305243,28555964654.22016
2020-3Q,states,karnataka,300360531,470740515696.6945
2020-3Q,states,maharashtra,268310924,440307079012.4761
2020-3Q,states,telangana,236372126,505961144755.88367
2020-3Q,states,andhra pradesh,204902935,467084130584.9388
2020-3Q,states,rajasthan,149088676,293678306162.4698
2020-3Q,states,uttar pradesh,127405259,248689955423.05322
2020-3Q,states,madhya pradesh,108579881,205701679984.5376
2020-3Q,states,delhi,96491861,175163962804.6604
2020-3Q,states,west bengal,79954504,156813355855.1383
2020-3Q,states,bihar,71503748,173328865111.81442
2020-3Q,districts,bengaluru urban,188947684,261095181780.0901
2020-3Q,districts,pune,101472134,154366363808.0403
2020-3Q,districts,hyderabad,99285803,228448742377.47607
2020-3Q,districts,jaipur,71797182,138189424031.4575
2020-3Q,districts,visakhapatnam,34421299,67628440368.111465
2020-3Q,districts,central delhi,32203761,61527717933.93762
2020-3Q,districts,rangareddy,29573243,51787722036.044556
2020-3Q,districts,bhopal,29560361,57525605025.512215
2020-3Q,districts,medchal malkajgiri,28698311,48831695001.78223
2020-3Q,districts,khordha,23387123,44638448273.52248
2020-3Q,pincodes,500001,70732132,177532009421.7673
2020-3Q,pincodes,560001,56516908,95602796543.47356
2020-3Q,pincodes,411004,49082232,94100767700.43585
2020-3Q,pincodes,302016,34723808,78104750484.0607
2020-3Q,pincodes,110006,27731187,53768475790.81149
2020-3Q,pincodes,462008,18608188,42836925858.3958
2020-3Q,pincodes,800001,14656027,41210183921.21666
2020-3Q,pincodes,700009,14161961,35897930520.847115
2020-3Q,pincodes,751001,11770940,27337331950.38349
2020-3Q,pincodes,110001,11598940,25361403335.98009
2020-2Q,states,karnataka,213221712,321104877020.14185
2020-2Q,states,maharashtra,184790761,296359517159.4161
2020-2Q,states,telangana,152055143,321531839352.42236
2020-2Q,states,andhra pradesh,144917855,302583689746.5449
2020-2Q,states,rajasthan,101954656,193763273003.28284
2020-2Q,states,uttar pradesh,100851965,178744016130.31216
2020-2Q,states,madhya pradesh,76340573,147922015289.08447
2020-2Q,states,delhi,66042018,107873438203.3316
2020-2Q,states,west bengal,57676797,100099431877.35757
2020-2Q,states,bihar,53386742,128806523628.85289
2020-2Q,districts,bengaluru urban,132120979,176357097466.7659
2020-2Q,districts,pune,58840981,94890914730.75931
2020-2Q,districts,hyderabad,56374644,130820061488.30273
2020-2Q,districts,jaipur,43871862,88270816977.90562
2020-2Q,districts,visakhapatnam,25300401,48293889917.41437
2020-2Q,districts,rangareddy,18068048,31273545586.261536
2020-2Q,districts,medchal malkajgiri,17860704,29732057894.607735
2020-2Q,districts,central delhi,17641823,30418597739.3527
2020-2Q,districts,khordha,16842715,34814877058.416145
2020-2Q,districts,ahmadabad,16430916,32731896547.150326
2020-2Q,pincodes,500001,39752686,101961882246.87434
2020-2Q,pincodes,560001,38973791,66590268182.415665
2020-2Q,pincodes,411004,27617700,58352702890.56202
2020-2Q,pincodes,302016,22032140,53610675078.51194
2020-2Q,pincodes,110006,14401400,26006450222.981194
2020-2Q,pincodes,110001,9780539,21370003546.27849
2020-2Q,pincodes,800001,9603835,29875811977.924408
2020-2Q,pincodes,751001,9411361,23813152297.287315
2020-2Q,pincodes,600003,8641869,22394007817.575096
2020-2Q,pincodes,380001,8490730,21210698645.19712
2020-1Q,states,karnataka,271033890,353402054999.4003
2020-1Q,states,maharashtra,238944081,319995196718.0683
2020-1Q,states,telangana,199409525,371343780368.2118
2020-1Q,states,andhra pradesh,127677357,252737214289.0485
2020-1Q,states,rajasthan,102258812,190308238561.00217
2020-1Q,states,uttar pradesh,97239132,172416434960.69037
2020-1Q,states,delhi,81747604,133616543642.58943
2020-1Q,states,madhya pradesh,79366746,126737281436.18527
2020-1Q,states,tamil nadu,66953473,116569686179.4346
2020-1Q,states,west bengal,66250381,96653305190.9406
2020-1Q,districts,bengaluru urban,200174352,231970686013.7528
2020-1Q,districts,pune,107497963,119146177775.3236
2020-1Q,districts,hyderabad,94177232,183207208610.81787
2020-1Q,districts,jaipur,52623661,98360847993.80875
2020-1Q,districts,rangareddy,31802492,45881228273.95146
2020-1Q,districts,visakhapatnam,27115031,48809747614.678894
2020-1Q,districts,medchal malkajgiri,25458101,37404467180.931694
2020-1Q,districts,central delhi,24757650,41219414205.0607
2020-1Q,districts,mumbai suburban,23598054,40462122569.6479
2020-1Q,districts,khordha,23152370,39755139238.6053
2020-1Q,pincodes,500001,63671159,139394865595.49792
2020-1Q,pincodes,560001,57330889,81134886975.52737
2020-1Q,pincodes,411004,43278566,64894935103.99599
2020-1Q,pincodes,302016,24180734,56174137377.66255
2020-1Q,pincodes,110006,19881142,34803706848.31907
2020-1Q,pincodes,600003,14352747,29310364582.884754
2020-1Q,pincodes,110001,13167147,27716426760.692245
2020-1Q,pincodes,700009,13084249,24503076745.659294
2020-1Q,pincodes,751001,11782987,25543182753.84958
2020-1Q,pincodes,400070,10817537,21066837485.651253
